2005-2006,Nancy
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Gennaro Bracigliano,fr FRA,GK,34,34,0,0,"3,060",34.0,3,0,/en/players/8e812b0c/Gennaro-Bracigliano,8e812b0c,Gennaro-Bracigliano
Pape Diakhaté,sn SEN,DF,33,33,2,2,"2,970",33.0,5,0,/en/players/84340e6d/Pape-Diakhate,84340e6d,Pape-Diakhat
Pascal Berenguer,fr FRA,MF,35,30,2,0,"2,716",30.2,3,0,/en/players/9036cb27/Pascal-Berenguer,9036cb27,Pascal-Berengu
Michaël Chrétien,ma MAR,DF,32,29,2,1,"2,716",30.2,4,1,/en/players/28375a19/Michael-Chretien,28375a19,Michael-Chreti
Sébastien Puygrenier,fr FRA,DF,32,28,0,1,"2,429",27.0,6,0,/en/players/13b1fd46/Sebastien-Puygrenier,13b1fd46,Sebastien-Puygreni
Frédéric Biancalani,fr FRA,DF,31,27,0,0,"2,411",26.8,6,0,/en/players/581d675e/Frederic-Biancalani,581d675e,Frederic-Biancalani
Emmanuel Duchemin,fr FRA,MF,26,25,2,1,"2,223",24.7,3,0,/en/players/b7a15ac0/Emmanuel-Duchemin,b7a15ac0,Emmanuel-Duchemi
Benjamin Gavanon,fr FRA,MF,28,24,2,0,"2,120",23.6,6,0,/en/players/b5835a51/Benjamin-Gavanon,b5835a51,Benjamin-Gavano
Adrian Sarkissian,uy URU,MF,33,24,5,2,"1,975",21.9,1,0,/en/players/b1d3efbe/Adrian-Sarkissian,b1d3efbe,Adrian-Sarkissi
Cédric Lécluse,fr FRA,DF,27,23,0,1,"2,070",23.0,7,2,/en/players/b3d0225a/Cedric-Lecluse,b3d0225a,Cedric-Leclu
André Luiz,br BRA,DF,29,20,0,3,"1,781",19.8,4,1,/en/players/1cebf8fa/Andre-Luiz,1cebf8fa,Andre-Luiz
Monsef Zerka,ma MAR,"FW,MF",27,19,2,6,"1,881",20.9,4,0,/en/players/b31bd1cb/Monsef-Zerka,b31bd1cb,Monsef-Zerk
Jonathan Brison,fr FRA,"DF,MF",30,19,3,3,"1,865",20.7,2,1,/en/players/c0bd9792/Jonathan-Brison,c0bd9792,Jonathan-Briso
Kim,br BRA,"FW,MF",23,17,0,1,"1,518",16.9,3,1,/en/players/a8c02c91/Kim,8c02c91,Kim
Élie Kroupi,ci CIV,FW,22,15,1,9,"1,156",12.8,2,1,/en/players/56d229af/Elie-Kroupi,56d229af,Elie-Kroupi
Adaílton,br BRA,DF,16,14,1,0,"1,021",11.3,6,0,/en/players/ce7c48a9/Adailton,ce7c48a9,Adailto
Gaston Curbelo,fr FRA,FW,14,11,0,3,"1,064",11.8,3,0,/en/players/4404a0d2/Gaston-Curbelo,4404a0d2,Gaston-Curbelo
Landry N'Guémo,cm CMR,"DF,MF",14,9,0,0,852,9.5,0,0,/en/players/84d036fd/Landry-NGuemo,84d036fd,Landry-NGuemo
Manuel da Costa,ma MAR,DF,10,7,0,0,658,7.3,2,0,/en/players/50e14b3c/Manuel-da-Costa,50e14b3c,Manuel-da-Cost
Olivier Sorin,fr FRA,GK,4,4,0,0,360,4.0,0,0,/en/players/56d43c27/Olivier-Sorin,56d43c27,Olivier-Sori
Abdoulaye Khouma Keita,sn SEN,DF,3,3,0,0,185,2.1,1,0,/en/players/1004743a/Abdoulaye-Khouma-Keita,1004743a,Abdoulaye-Khouma-Keit
Gergely Rudolf,hu HUN,FW,5,1,0,0,151,1.7,1,0,/en/players/60eacf8b/Gergely-Rudolf,60eacf8b,Gergely-Rudolf
Basile Camerling,fr FRA,FW,5,1,0,0,125,1.4,0,0,/en/players/cefb91ce/Basile-Camerling,cefb91ce,Basile-Camerling
Dagui Bakari,ci CIV,FW,1,1,0,0,90,1.0,0,0,/en/players/6aa8b491/Dagui-Bakari,6aa8b491,Dagui-Bakari
Romain Chouleur,fr FRA,MF,3,0,0,0,58,0.6,1,0,/en/players/f59559ed/Romain-Chouleur,f59559ed,Romain-Chouleu
Patrick N'Tolla,cm CMR,DF,1,0,,0,20,0.2,0,0,/en/players/729daee7/Patrick-NTolla,729daee7,Patrick-NTo
