2002-2003,Derby-County
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Paul Boertien,eng ENG,DF,42,42,1,1,"3,618",40.2,8,0,/en/players/cfac040d/Paul-Boertien,cfac040d,Paul-Boerti
Warren Barton,eng ENG,DF,39,39,1,0,"3,100",34.4,5,2,/en/players/7e732709/Warren-Barton,7e732709,Warren-Barto
Adam Bolder,eng ENG,MF,45,38,3,6,"3,437",38.2,9,0,/en/players/0acd3255/Adam-Bolder,0acd3255,Adam-Bold
Rob Lee,eng ENG,MF,35,34,4,2,"2,915",32.4,11,1,/en/players/291b2178/Rob-Lee,291b2178,Rob-L
Lee Grant,eng ENG,GK,29,26,0,0,"2,374",26.4,1,0,/en/players/9dab6e3b/Lee-Grant,9dab6e3b,Lee-Grant
Lee Morris,eng ENG,FW,30,26,2,8,"2,355",26.2,4,0,/en/players/76f7b349/Lee-Morris,76f7b349,Lee-Morri
Malcolm Christie,eng ENG,FW,24,24,3,8,"2,036",22.6,2,1,/en/players/6f5273d9/Malcolm-Christie,6f5273d9,Malcolm-Christi
Georgi Kinkladze,ge GEO,MF,28,22,7,4,"2,071",23.0,3,0,/en/players/34d9f4f7/Georgi-Kinkladze,34d9f4f7,Georgi-Kinkladz
Danny Higginbotham,gi GIB,DF,23,22,0,2,"1,980",22.0,1,0,/en/players/688135a1/Danny-Higginbotham,688135a1,Danny-Higginbotham
Stephen Elliott,ie IRL,FW,23,21,1,1,"1,892",21.0,9,0,/en/players/605d320e/Stephen-Elliott,605d320e,Stephen-Elliott
Chris Riggott,eng ENG,DF,22,21,0,2,"1,888",21.0,2,0,/en/players/6ec07df6/Chris-Riggott,6ec07df6,Chris-Riggott
Izale McLeod,eng ENG,FW,29,20,2,3,"1,800",20.0,8,0,/en/players/d95b933e/Izale-McLeod,d95b933e,Izale-McLeod
Craig Burley,sct SCO,MF,20,20,5,3,"1,778",19.8,3,0,/en/players/718a4c38/Craig-Burley,718a4c38,Craig-Bu
Tommy Mooney,eng ENG,FW,23,20,0,3,"1,685",18.7,0,1,/en/players/690373bc/Tommy-Mooney,690373bc,Tommy-Moo
Ian Evatt,eng ENG,DF,30,18,1,0,"1,665",18.5,2,0,/en/players/749bcfb8/Ian-Evatt,749bcfb8,Ian-Evatt
Adam Murray,eng ENG,MF,24,17,3,0,"1,527",17.0,5,1,/en/players/b0542647/Adam-Murray,b0542647,Adam-Mu
Richard Jackson,eng ENG,DF,21,16,0,0,"1,579",17.5,1,0,/en/players/352fcc58/Richard-Jackson,352fcc58,Richard-Jackso
Fabrizio Ravanelli,it ITA,FW,19,16,2,5,"1,443",16.0,1,0,/en/players/dc462766/Fabrizio-Ravanelli,dc462766,Fabrizio-Ravanelli
Paul Ritchie,sct SCO,DF,19,15,0,0,"1,353",15.0,4,0,/en/players/fd68153d/Paul-Ritchie,fd68153d,Paul-Ritchi
Mart Poom,ee EST,GK,13,13,0,0,"1,162",12.9,0,1,/en/players/f60f19b7/Mart-Poom,f60f19b7,Mart-Poom
Pablo Mills,eng ENG,"DF,MF",16,12,0,0,"1,206",13.4,1,0,/en/players/a3be87ca/Pablo-Mills,3be87ca,Pablo-Mi
Lewis Hunt,eng ENG,"DF,MF",10,7,0,0,685,7.6,2,0,/en/players/aba30d24/Lewis-Hunt,ba30d24,Lewis-Hunt
Andy Oakes,eng ENG,GK,7,7,0,0,564,6.3,0,0,/en/players/7df5c540/Andy-Oakes,7df5c540,Andy-Oak
Luciano Zavagno,ar ARG,DF,9,6,0,2,559,6.2,1,0,/en/players/e7ada559/Luciano-Zavagno,7ada559,Luciano-Zavagno
Simo Valakari,fi FIN,MF,6,5,0,2,438,4.9,0,0,/en/players/49c751ba/Simo-Valakari,49c751ba,Simo-Valakari
Deon Burton,jm JAM,FW,7,4,2,3,425,4.7,2,0,/en/players/c0567c0f/Deon-Burton,c0567c0f,Deon-Burto
Branko Strupar,be BEL,FW,5,4,1,1,378,4.2,0,0,/en/players/75b161bc/Branko-Strupar,75b161bc,Branko-Stru
Nick Chadwick,eng ENG,FW,6,4,0,0,361,4.0,0,0,/en/players/b6602cb4/Nick-Chadwick,b6602cb4,Nick-Chadwick
François Grenet,fr FRA,DF,3,2,0,0,222,2.5,1,0,/en/players/171ac2af/Francois-Grenet,171ac2af,Francois-Grenet
Horacio Carbonari,ar ARG,DF,2,2,0,1,135,1.5,0,0,/en/players/97d65d43/Horacio-Carbonari,97d65d43,Horacio-Carbonari
Gary Twigg,sct SCO,FW,8,1,1,0,118,1.3,1,0,/en/players/0b4adf88/Gary-Twigg,0b4adf88,Gary-Twigg
Marcus Tudgay,eng ENG,"FW,MF",8,0,0,0,86,1.0,1,0,/en/players/b6369b56/Marcus-Tudgay,b6369b56,Marcus-Tudg
Marvin Robinson,eng ENG,FW,1,0,0,0,32,0.4,0,0,/en/players/f04d8e2b/Marvin-Robinson,f04d8e2b,Marvin-Robinso
Lee Holmes,eng ENG,MF,2,0,0,0,28,0.3,0,0,/en/players/8129ba96/Lee-Holmes,8129ba96,Lee-Holm
