2002-2003,Rayo-Vallecano
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Patricio Graff,ar ARG,DF,34,34,1,0,"2,932",32.6,13,1,/en/players/b4a2cf8b/Patricio-Graff,b4a2cf8b,Patricio-Graff
Roberto Peragón,es ESP,FW,36,31,1,4,"2,749",30.5,10,0,/en/players/c1dbaa18/Roberto-Peragon,c1dbaa18,Roberto-Perago
Míchel,es ESP,MF,29,27,5,2,"2,411",26.8,0,0,/en/players/19b3b837/Michel,19b3b837,Mich
Imanol Etxeberria,es ESP,GK,27,27,0,0,"2,364",26.3,1,0,/en/players/a4f6433c/Imanol-Etxeberria,4f6433c,Imanol-Etxeberri
Viktor Onopko,ru RUS,DF,28,26,1,1,"2,347",26.1,5,0,/en/players/bf6223cc/Viktor-Onopko,bf6223cc,Viktor-Onopko
Mario Gómez Atanet,es ESP,DF,26,26,0,0,"2,224",24.7,4,0,/en/players/f8f74950/Mario-Gomez-Atanet,f8f74950,Mario-Gomez-Atanet
Ramón de Quintana,es ESP,DF,24,23,0,2,"2,056",22.8,10,0,/en/players/657ad2f1/Ramon-de-Quintana,657ad2f1,Ramon-de-Quint
Jorge Azkoitia,es ESP,MF,25,23,0,2,"1,902",21.1,9,2,/en/players/4ac3dade/Jorge-Azkoitia,4ac3dade,Jorge-Azkoiti
Julio Álvarez,ve VEN,MF,26,23,3,8,"1,765",19.6,1,0,/en/players/17b1a0ee/Julio-Alvarez,17b1a0ee,Julio-Alvarez
Elvir Bolić,ba BIH,FW,32,21,1,3,"1,977",22.0,4,0,/en/players/779df1aa/Elvir-Bolic,779df1aa,Elvir-Bolic
Bolo,es ESP,FW,31,19,2,4,"1,775",19.7,4,0,/en/players/ca7589a9/Bolo,ca7589a9,Bolo
Mami Quevedo,es ESP,MF,19,19,0,0,"1,623",18.0,3,1,/en/players/2c1d71b5/Mami-Quevedo,2c1d71b5,Mami-Quevedo
Sergio Corino,es ESP,DF,22,18,0,1,"1,632",18.1,7,1,/en/players/bc624052/Sergio-Corino,bc624052,Sergio-Corino
Diego Mainz,es ESP,DF,18,18,0,0,"1,563",17.4,4,0,/en/players/95db62b7/Diego-Mainz,95db62b7,Diego-Mainz
Sergio Mora,es ESP,MF,21,15,1,0,"1,148",12.8,5,0,/en/players/f0a31c00/Sergio-Mora,f0a31c00,Sergio-Mo
Iriney,br BRA,MF,14,13,0,0,"1,186",13.2,6,2,/en/players/09296fcc/Iriney,09296fcc,Iri
Sergio Segura,es ESP,GK,12,11,0,0,"1,022",11.4,1,0,/en/players/0cf1c41e/Sergio-Segura,0cf1c41e,Sergio-Segu
Pablo Sanz Iniesta,es ESP,MF,12,11,0,0,797,8.9,3,0,/en/players/f56d83dd/Pablo-Sanz-Iniesta,f56d83dd,Pablo-Sanz-Iniest
Mauro García,es ESP,DF,12,10,0,0,926,10.3,5,0,/en/players/9171c383/Mauro-Garcia,9171c383,Mauro-Garci
Hélder Baptista,pt POR,MF,10,8,0,0,674,7.5,2,0,/en/players/d4a788b4/Helder-Baptista,d4a788b4,Helder-Baptist
Javier Dorado,es ESP,DF,12,6,0,0,719,8.0,2,0,/en/players/1cfbd665/Javier-Dorado,1cfbd665,Javier-Dorado
Luis Cembranos,es ESP,MF,18,3,1,3,652,7.2,3,0,/en/players/bf313a5c/Luis-Cembranos,bf313a5c,Luis-Cembrano
Javier Camuñas,es ESP,"FW,MF",17,3,2,0,383,4.3,2,0,/en/players/bbc1db07/Javier-Camunas,bbc1db07,Javier-Camu
Idan Tal,il ISR,MF,6,3,1,0,264,2.9,0,0,/en/players/0c9029e5/Idan-Tal,0c9029e5,Idan-T
Fernando Marqués,es ESP,MF,10,0,0,0,220,2.4,2,0,/en/players/71cccc52/Fernando-Marques,71cccc52,Fernando-Marqu
Míchel,es ESP,FW,3,0,0,0,122,1.4,0,0,/en/players/5f68b183/Michel,5f68b183,Mich
Óscar Aparicio,,GK,1,0,0,0,34,0.4,0,0,/en/players/e11e7fc6/Oscar-Aparicio,11e7fc6,Oscar-Aparicio
Carlos de la Vega,es ESP,DF,1,0,,0,4,0.0,0,0,/en/players/c1763238/Carlos-de-la-Vega,c1763238,Carlos-de-la-Veg
