2002-2003,Siena
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Marco Fortin,it ITA,GK,37,37,0,0,"3,330",37.0,3,0,/en/players/bdf0ae60/Marco-Fortin,bdf0ae60,Marco-Forti
Michele Mignani,it ITA,DF,37,37,1,2,"3,268",36.3,5,1,/en/players/e6dc7454/Michele-Mignani,6dc7454,Michele-Mignani
Ruggero Radice,it ITA,,34,34,0,0,"2,898",32.2,7,0,/en/players/87cf8012/Ruggero-Radice,87cf8012,Ruggero-Radic
Simone Tiribocchi,it ITA,FW,34,34,4,17,"2,834",31.5,4,1,/en/players/34d0649a/Simone-Tiribocchi,34d0649a,Simone-Tiribocchi
Pinga,br BRA,MF,34,34,8,7,"2,676",29.7,4,1,/en/players/acf5648c/Pinga,cf5648c,Ping
Davide Mandelli,it ITA,DF,33,32,0,0,"2,920",32.4,4,0,/en/players/080c7e87/Davide-Mandelli,080c7e87,Davide-Mandelli
Massimo Brambilla,it ITA,MF,34,31,0,0,"2,678",29.8,7,0,/en/players/08fb8e38/Massimo-Brambilla,08fb8e38,Massimo-Brambi
Luca Cavallo,it ITA,MF,32,28,0,2,"2,418",26.9,10,1,/en/players/2fef40c9/Luca-Cavallo,2fef40c9,Luca-Cavallo
Luigi Martinelli,it ITA,DF,27,26,0,0,"2,315",25.7,16,0,/en/players/cf2bc262/Luigi-Martinelli,cf2bc262,Luigi-Martinelli
Andrea Ardito,it ITA,MF,32,24,0,0,"2,122",23.6,5,0,/en/players/6ec6bb47/Andrea-Ardito,6ec6bb47,Andrea-Ardito
Vincenzo Riccio,it ITA,MF,30,21,2,2,"1,830",20.3,6,1,/en/players/e5047269/Vincenzo-Riccio,5047269,Vincenzo-Riccio
Rodrigo Taddei,br BRA,"DF,FW",26,20,1,3,"1,769",19.7,2,1,/en/players/ec2042ad/Rodrigo-Taddei,c2042ad,Rodrigo-Taddei
Stefano Ghirardello,it ITA,FW,23,19,3,6,"1,517",16.9,0,0,/en/players/f3b60ee6/Stefano-Ghirardello,f3b60ee6,Stefano-Ghirardello
Raffaele Rubino,it ITA,FW,28,12,2,6,"1,102",12.2,3,0,/en/players/26f15b47/Raffaele-Rubino,26f15b47,Raffaele-Rubino
Daniele Martinelli,it ITA,DF,13,8,0,0,810,9.0,2,0,/en/players/f732acba/Daniele-Martinelli,f732acba,Daniele-Martinelli
Ghislain Akassou,ci CIV,DF,10,7,0,0,640,7.1,1,1,/en/players/4bc72fb9/Ghislain-Akassou,4bc72fb9,Ghislain-Akassou
Francesco Carbone,it ITA,DF,8,4,0,0,427,4.7,1,0,/en/players/4c2675b6/Francesco-Carbone,4c2675b6,Francesco-Carbo
Christian Scalzo,it ITA,FW,25,3,4,2,775,8.6,4,0,/en/players/e0ec3a6d/Christian-Scalzo,0ec3a6d,Christian-Scalzo
Simone Bonomi,it ITA,"DF,MF",5,3,0,0,326,3.6,1,0,/en/players/072942f5/Simone-Bonomi,072942f5,Simone-Bonomi
Mohammed Aliyu,ng NGA,FW,4,2,0,0,119,1.3,0,0,/en/players/ae93b090/Mohammed-Aliyu,93b090,Mohammed-Aliyu
Stefano Argilli,it ITA,MF,6,1,0,0,134,1.5,0,0,/en/players/50d2ebfe/Stefano-Argilli,50d2ebfe,Stefano-Argilli
Giuseppe Taglialatela,it ITA,GK,1,1,0,0,90,1.0,0,0,/en/players/ba81b116/Giuseppe-Taglialatela,ba81b116,Giuseppe-Taglialat
Alessandro Agostini,it ITA,DF,11,0,0,0,305,3.4,0,0,/en/players/9549f66d/Alessandro-Agostini,9549f66d,Alessandro-Agostini
Luca Belingheri,it ITA,MF,3,0,0,0,43,0.5,1,0,/en/players/55add253/Luca-Belingheri,55add253,Luca-Belingheri
