2003-2004,Treviso
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Paolo Bianco,it ITA,DF,44,44,0,2,"3,928",43.6,2,1,/en/players/3e4c8171/Paolo-Bianco,3e4c8171,Paolo-Bianco
Jean-François Gillet,be BEL,GK,44,44,0,0,"3,875",43.1,2,2,/en/players/ee013fa5/Jean-Francois-Gillet,013fa5,Jean-Francois-Gillet
Massimo Gobbi,it ITA,"DF,MF",44,43,3,5,"3,848",42.8,6,0,/en/players/635b0bae/Massimo-Gobbi,635b0bae,Massimo-Gobbi
Francesco Galeoto,it ITA,DF,43,42,2,0,"3,763",41.8,8,1,/en/players/6c555126/Francesco-Galeoto,6c555126,Francesco-Galeoto
Roberto Chiappara,it ITA,MF,42,41,3,2,"3,275",36.4,8,0,/en/players/c1db83db/Roberto-Chiappara,c1db83db,Roberto-Chi
Fabio Gallo,it ITA,MF,38,36,5,1,"3,193",35.5,5,1,/en/players/4e3dab16/Fabio-Gallo,4e3dab16,Fabio-Gallo
Ivanoe Lanzara,it ITA,DF,41,36,1,0,"3,108",34.5,4,0,/en/players/98fc3e0d/Ivanoe-Lanzara,98fc3e0d,Ivanoe-Lanz
Matteo Centurioni,it ITA,DF,36,34,0,4,"3,105",34.5,11,3,/en/players/5f04b66c/Matteo-Centurioni,5f04b66c,Matteo-Centurioni
Massimo Ganci,it ITA,FW,37,29,0,15,"2,460",27.3,6,1,/en/players/0d25bba8/Massimo-Ganci,0d25bba8,Massimo-Ganci
Luigi Anaclerio,it ITA,FW,39,27,1,4,"2,378",26.4,0,0,/en/players/ae06f079/Luigi-Anaclerio,06f079,Luigi-Anaclerio
Francesco Parravicini,it ITA,MF,28,22,4,2,"2,004",22.3,5,0,/en/players/56ab62f3/Francesco-Parravicini,56ab62f3,Francesco-Parravicini
Alessandro Monticciolo,it ITA,MF,25,21,0,1,"1,876",20.8,7,0,/en/players/2b262686/Alessandro-Monticciolo,2b262686,Alessandro-Monticciolo
Massimiliano Varricchio,it ITA,FW,28,20,3,4,"1,628",18.1,1,0,/en/players/09d37b99/Massimiliano-Varricchio,09d37b99,Massimiliano-Varricchio
Antonino D'Agostino,it ITA,MF,36,19,2,3,"1,723",19.1,4,0,/en/players/dff2d09e/Antonino-DAgostino,dff2d09e,Antonino-DAgostino
William Pianu,it ITA,DF,20,17,0,1,"1,459",16.2,6,2,/en/players/dc565839/William-Pianu,dc565839,William-Pianu
Reginaldo,br BRA,FW,31,14,4,3,"1,574",17.5,2,0,/en/players/3836188b/Reginaldo,3836188b,Reginaldo
Ljubiša Dunđerski,rs SRB,MF,15,7,1,0,623,6.9,4,0,/en/players/cc6d1bf0/Ljubisa-Dundjerski,cc6d1bf0,Ljubisa-Dundjerski
Daniele Bellotto,it ITA,,15,4,1,1,467,5.2,0,0,/en/players/3a4f9e95/Daniele-Bellotto,3a4f9e95,Daniele-Bellotto
Carlo Sassarini,it ITA,DF,6,3,0,0,278,3.1,2,0,/en/players/c72395e5/Carlo-Sassarini,c72395e5,Carlo-Sassarini
Daniele Lorenzini,,,4,2,0,0,265,2.9,1,0,No detected,,
Fabio Tinazzi,it ITA,DF,3,1,0,0,88,1.0,0,0,/en/players/09ccb6af/Fabio-Tinazzi,09ccb6af,Fabio-Tinazzi
Paulo Vitor Barreto,br BRA,FW,8,0,0,0,190,2.1,1,0,/en/players/ecdd4a7e/Paulo-Vitor-Barreto,cdd4a7e,Paulo-Vitor-Barreto
Massimo Minetti,it ITA,FW,8,0,0,0,149,1.7,1,0,/en/players/44b4e214/Massimo-Minetti,44b4e214,Massimo-Minetti
