2002-2003,Portsmouth
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Shaka Hislop,tt TRI,GK,46,46,0,0,"4,095",45.5,1,0,/en/players/7f44f7dd/Shaka-Hislop,7f44f7dd,Shaka-Hislo
Paul Merson,eng ENG,"FW,MF",45,44,13,12,"3,826",42.5,4,0,/en/players/eba7e6fd/Paul-Merson,ba7e6fd,Paul-Merso
Svetoslav Todorov,bg BUL,FW,45,43,10,26,"3,736",41.5,4,0,/en/players/504688a9/Svetoslav-Todorov,504688a9,Svetoslav-Todorov
Linvoy Primus,eng ENG,DF,40,39,0,0,"3,516",39.1,3,0,/en/players/9098de87/Linvoy-Primus,9098de87,Linvoy-Primu
Matthew Taylor,eng ENG,"DF,MF",35,35,9,7,"3,150",35.0,7,0,/en/players/3b2c9cac/Matthew-Taylor,3b2c9cac,Matthew-Taylo
Arjan de Zeeuw,nl NED,DF,38,35,0,1,"2,474",27.5,5,0,/en/players/93d6bcd9/Arjan-de-Zeeuw,93d6bcd9,Arjan-de-Zeeuw
Hayden Foxe,au AUS,DF,32,30,1,1,"2,739",30.4,5,0,/en/players/fa38e5ea/Hayden-Foxe,fa38e5ea,Hayden-Fox
Gianluca Festa,it ITA,DF,27,27,0,1,"2,300",25.6,3,0,/en/players/1cada5ff/Gianluca-Festa,1cada5ff,Gianluca-Fest
Carl Robinson,wls WAL,MF,30,25,2,2,"2,119",23.5,2,1,/en/players/9e083748/Carl-Robinson,9e083748,Carl-Robinso
Kevin Harper,sct SCO,FW,37,21,3,4,"2,095",23.3,4,0,/en/players/af21d7af/Kevin-Harper,f21d7af,Kevin-H
Vincent Péricard,fr FRA,FW,32,18,6,9,"1,687",18.7,1,0,/en/players/c6fd72ac/Vincent-Pericard,c6fd72ac,Vincent-Pericard
Steve Stone,eng ENG,MF,18,18,4,4,"1,533",17.0,4,0,/en/players/4592c48e/Steve-Stone,4592c48e,Steve-Sto
Tim Sherwood,eng ENG,MF,17,17,1,1,"1,530",17.0,4,0,/en/players/885f0b51/Tim-Sherwood,885f0b51,Tim-Sherwood
Richard Hughes,sct SCO,MF,18,16,0,1,"1,467",16.3,4,0,/en/players/7ff95c96/Richard-Hughes,7ff95c96,Richard-Hugh
Lassina Diabaté,ci CIV,"DF,MF",25,16,0,0,"1,422",15.8,7,0,/en/players/09ee3764/Lassina-Diabate,09ee3764,Lassina-Diabat
Lee Bradbury,eng ENG,FW,14,13,3,4,"1,051",11.7,0,0,/en/players/06bf5b4f/Lee-Bradbury,06bf5b4f,Lee-Bradbu
Yakubu Aiyegbeni,ng NGA,FW,14,12,6,7,"1,052",11.7,0,0,/en/players/a1fe3f62/Yakubu-Aiyegbeni,1fe3f62,Yakubu-Aiyegbeni
Gary O'Neil,eng ENG,MF,31,11,1,3,"1,316",14.6,0,0,/en/players/754d4ac4/Gary-ONeil,754d4ac4,Gary-ONei
Deon Burton,jm JAM,FW,15,11,2,4,933,10.4,1,0,/en/players/c0567c0f/Deon-Burton,c0567c0f,Deon-Burto
Jason Crowe,eng ENG,DF,16,7,1,4,724,8.0,2,0,/en/players/f965d32c/Jason-Crowe,f965d32c,Jason-Crow
Mark Burchill,sct SCO,FW,18,4,0,4,437,4.9,0,0,/en/players/376a3b3c/Mark-Burchill,376a3b3c,Mark-Burchi
Stathis Tavlaridis,gr GRE,DF,4,3,0,0,263,2.9,2,0,/en/players/8be432df/Stathis-Tavlaridis,8be432df,Stathis-Tavlaridi
Markus Heikkinen,fi FIN,"DF,MF",2,0,0,0,66,0.7,0,0,/en/players/437a9664/Markus-Heikkinen,437a9664,Markus-Heikki
Yoshikatsu Kawaguchi,jp JPN,GK,1,0,0,0,45,0.5,0,0,/en/players/e5f9d2d1/Yoshikatsu-Kawaguchi,5f9d2d1,Yoshikatsu-Kawaguchi
Eddie Howe,eng ENG,DF,1,0,0,0,9,0.1,0,0,/en/players/13ab2469/Eddie-Howe,13ab2469,Eddie-How
Carl Tiler,eng ENG,DF,2,0,0,0,6,0.1,0,0,/en/players/319d0cea/Carl-Tiler,319d0cea,Carl-Ti
Lewis Buxton,eng ENG,DF,1,0,0,0,1,0.0,0,0,/en/players/0d76248a/Lewis-Buxton,0d76248a,Lewis-Buxto
Nigel Quashie,sct SCO,MF,42,,5,5,"3,750",41.7,12,0,/en/players/9b9a2d62/Nigel-Quashie,9b9a2d62,Nigel-Quashi
