2003-2004,Nantes
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Mickaël Landreau,fr FRA,GK,34,34,0,0,"3,060",34.0,0,0,/en/players/12bf5523/Mickael-Landreau,12bf5523,Mickael-Landreau
Frédéric Da Rocha,fr FRA,MF,35,34,5,6,"3,035",33.7,6,0,/en/players/be2110c6/Frederic-Da-Rocha,be2110c6,Frederic-Da-Roch
Sylvain Armand,fr FRA,DF,35,34,1,3,"3,033",33.7,4,1,/en/players/cfa036c3/Sylvain-Armand,cfa036c3,Sylvain-Armand
Mario Yepes,co COL,DF,29,29,2,1,"2,550",28.3,9,1,/en/players/a7562b55/Mario-Yepes,7562b55,Mario-Y
Pascal Delhommeau,fr FRA,DF,27,26,0,0,"2,283",25.4,6,1,/en/players/be71c254/Pascal-Delhommeau,be71c254,Pascal-Delhommeau
Nicolas Savinaud,fr FRA,"DF,MF",26,25,0,1,"2,199",24.4,3,0,/en/players/eba6e66a/Nicolas-Savinaud,ba6e66a,Nicolas-Savinaud
Mathieu Berson,fr FRA,MF,24,24,1,2,"2,056",22.8,8,1,/en/players/31d48214/Mathieu-Berson,31d48214,Mathieu-Berso
Grégory Pujol,fr FRA,FW,28,22,1,6,"1,980",22.0,2,0,/en/players/fa669152/Gregory-Pujol,fa669152,Gregory-Pujo
Stéphane Ziani,fr FRA,MF,28,20,4,2,"1,800",20.0,1,0,/en/players/e5e2f44f/Stephane-Ziani,5e2f44f,Stephane-Ziani
Marama Vahirua,pf TAH,"FW,MF",28,20,2,7,"1,616",18.0,2,0,/en/players/a7c98968/Marama-Vahirua,7c98968,Marama-Vahiru
Emerse Faé,ci CIV,MF,25,18,0,1,"1,701",18.9,4,0,/en/players/a52e21fa/Emerse-Fae,52e21fa,Emerse-F
Nicolas Gillet,fr FRA,DF,19,18,1,2,"1,635",18.2,1,0,/en/players/f44c1aca/Nicolas-Gillet,f44c1aca,Nicolas-Gillet
Jérémy Toulalan,fr FRA,"DF,MF",19,18,0,0,"1,529",17.0,6,0,/en/players/7adea561/Jeremy-Toulalan,7adea561,Jeremy-Tou
Loïc Guillon,fr FRA,DF,19,17,0,0,"1,561",17.3,2,1,/en/players/39c12059/Loic-Guillon,39c12059,Loic-Guillo
Olivier Quint,fr FRA,MF,25,13,4,0,"1,098",12.2,1,0,/en/players/839104a1/Olivier-Quint,839104a1,Olivier-Quint
Viorel Moldovan,ro ROU,FW,12,12,2,11,941,10.5,3,0,/en/players/cc1b9a50/Viorel-Moldovan,cc1b9a50,Viorel-Moldov
Gilles Yapi Yapo,ci CIV,MF,15,10,5,1,861,9.6,2,0,/en/players/6006d1f8/Gilles-Yapi-Yapo,6006d1f8,Gilles-Yapi-Yapo
Fodil Hadjadj,dz ALG,MF,17,9,0,1,906,10.1,3,0,/en/players/65832c68/Fodil-Hadjadj,65832c68,Fodil-Hadjadj
Stéphen Drouin,fr FRA,DF,9,7,0,0,605,6.7,1,0,/en/players/e5bfee62/Stephen-Drouin,5bfee62,Stephen-Droui
Hassan Ahamada,fr FRA,"FW,MF",10,7,0,0,582,6.5,3,0,/en/players/63072d7a/Hassan-Ahamada,63072d7a,Hassan-Ahamad
Shiva N'Zigou,ga GAB,"FW,MF",20,5,1,2,726,8.1,2,0,/en/players/eeac39c2/Shiva-NZigou,c39c2,Shiva-NZigou
Jean-Hugues Ateba,cm CMR,"DF,MF",9,5,0,0,494,5.5,1,1,/en/players/92422d30/Jean-Hugues-Ateba,92422d30,Jean-Hugues-Ateb
Willy Grondin,fr FRA,GK,4,4,0,0,360,4.0,0,0,/en/players/d22779ae/Willy-Grondin,d22779ae,Willy-Grondi
Loïc Pailleres,fr FRA,MF,5,2,0,0,237,2.6,1,0,/en/players/f15b8c66/Loic-Pailleres,f15b8c66,Loic-Pai
Luigi Glombard,fr FRA,FW,7,2,0,1,203,2.3,0,0,/en/players/b5ee0c34/Luigi-Glombard,b5ee0c34,Luigi-Glombard
Mauro Cetto,ar ARG,DF,2,1,0,0,115,1.3,1,0,/en/players/d530ac16/Mauro-Cetto,d530ac16,Mauro-Cetto
Pierre Aristouy,fr FRA,FW,4,1,1,0,111,1.2,0,0,/en/players/0458fd2b/Pierre-Aristouy,0458fd2b,Pierre-Aristou
Marc Boucher,fr FRA,DF,3,1,0,0,102,1.1,0,0,/en/players/af62b62f/Marc-Boucher,f62b62f,Marc-Bouch
