2002-2003,Xerez
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Juan Luis Mora,es ESP,GK,41,41,0,0,"3,679",40.9,1,0,/en/players/2e1a7599/Juan-Luis-Mora,2e1a7599,Juan-Luis-Mo
Gerard Autet,es ESP,DF,39,39,0,0,"3,479",38.7,12,0,/en/players/1bee98e6/Gerard-Autet,1bee98e6,Gerard-Autet
Vicente Moreno,es ESP,MF,38,38,3,1,"3,396",37.7,11,2,/en/players/f4b2f713/Vicente-Moreno,f4b2f713,Vicente-Moreno
Jesule,es ESP,DF,36,36,3,1,"3,217",35.7,10,1,/en/players/83c1aaf2/Jesule,83c1aaf2,Jesu
Luis Rubiales,es ESP,DF,37,35,3,0,"3,132",34.8,6,1,/en/players/a543fb98/Luis-Rubiales,543fb98,Luis-Rubi
Ariel Zárate,ar ARG,"FW,MF",38,35,6,11,"2,891",32.1,5,1,/en/players/9c670adf/Ariel-Zarate,9c670adf,Ariel-Zarat
José María Mena,es ESP,FW,39,28,4,8,"2,690",29.9,6,0,/en/players/bc2150cb/Jose-Maria-Mena,bc2150cb,Jose-Maria-M
Antonio González,es ESP,DF,29,26,1,1,"2,254",25.0,7,0,/en/players/89f9eead/Antonio-Gonzalez,89f9eead,Antonio-Gonzalez
Antonio Calle,es ESP,FW,37,25,2,13,"1,991",22.1,5,0,/en/players/3d3d63b9/Antonio-Calle,3d3d63b9,Antonio-C
Francisco Javier Cachorro,es ESP,,37,23,3,1,"2,407",26.7,6,0,/en/players/aae2c18e/Francisco-Javier-Cachorro,2c18e,Francisco-Javier-Cachorro
Gustavo Cañizares,es ESP,MF,23,23,1,0,"1,990",22.1,7,0,/en/players/33a286b4/Gustavo-Canizares,33a286b4,Gustavo-Caniz
Jose Selu,,,27,22,0,1,"2,037",22.6,7,1,No detected,,
Daniel Pendín,ar ARG,MF,25,21,0,5,"1,698",18.9,11,0,/en/players/d58d3881/Daniel-Pendin,d58d3881,Daniel-Pendi
Jerez Canito,,,27,17,1,2,"1,461",16.2,4,0,No detected,,
Julio Pineda,es ESP,FW,30,13,1,5,"1,310",14.6,2,1,/en/players/09fc23e7/Julio-Pineda,09fc23e7,Julio-Pined
Igor Musa,hr CRO,MF,16,10,2,0,859,9.5,3,0,/en/players/cda5f982/Igor-Musa,cda5f982,Igor-Mu
Jesús Mendoza,es ESP,"DF,MF",15,10,0,1,828,9.2,6,1,/en/players/e9b41cbc/Jesus-Mendoza,9b41cbc,Jesus-Mendoz
Gonzalo Gaitan,,,11,9,0,0,654,7.3,3,0,No detected,,
José Luis Deus,es ESP,FW,25,8,1,2,968,10.8,3,0,/en/players/a9a9c577/Jose-Luis-Deus,9a9c577,Jose-Luis-Deu
Javier del Pino,es ESP,FW,8,1,0,3,206,2.3,1,0,/en/players/e6279028/Javier-del-Pino,6279028,Javier-del-Pino
Ramón Martínez de Paz,,,1,1,0,0,90,1.0,0,0,No detected,,
José Moisela,pe PER,DF,2,0,0,0,63,0.7,0,0,/en/players/7fa243e7/Jose-Moisela,7fa243e7,Jose-Moi
Benegas Oscar,,,1,0,0,0,11,0.1,0,0,No detected,,
Ferrer Borja,,,1,0,0,0,1,0.0,0,0,No detected,,
