2002-2003,Montpellier
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Bruno Carotti,fr FRA,"DF,MF",33,33,1,2,"2,907",32.3,11,0,/en/players/39ccde00/Bruno-Carotti,39ccde00,Bruno-Carotti
Habib Bamogo,bf BFA,FW,33,31,0,4,"2,647",29.4,5,2,/en/players/db50d95f/Habib-Bamogo,db50d95f,Habib-Bamogo
Cédric Barbosa,fr FRA,MF,33,29,5,4,"2,737",30.4,9,0,/en/players/21378be8/Cedric-Barbosa,21378be8,Cedric-Barbo
Jean-Christophe Rouvière,fr FRA,MF,32,28,0,2,"2,515",27.9,6,1,/en/players/b6456881/Jean-Christophe-Rouviere,b6456881,Jean-Christophe-Rouvi
Rudy Riou,fr FRA,GK,28,28,0,0,"2,450",27.2,1,1,/en/players/f27df357/Rudy-Riou,f27df357,Rudy-Riou
Valéry Mézague,cm CMR,MF,26,24,1,6,"2,050",22.8,7,3,/en/players/f499aac7/Valery-Mezague,f499aac7,Valery-Mezagu
Fodé Mansaré,gn GUI,"DF,FW",30,22,2,4,"2,122",23.6,7,0,/en/players/b9236adc/Fode-Mansare,b9236adc,Fode-M
Guillaume Moullec,fr FRA,"DF,MF",21,20,0,0,"1,784",19.8,2,0,/en/players/d3bca664/Guillaume-Moullec,d3bca664,Guillaume-Moullec
Nenad Džodić,rs SRB,"DF,MF",20,20,1,0,"1,619",18.0,5,1,/en/players/b35fe1d6/Nenad-Dzodic,b35fe1d6,Nenad-Dzodic
Bertrand Robert,re REU,"FW,MF",26,17,3,3,"1,666",18.5,2,0,/en/players/229cd559/Bertrand-Robert,229cd559,Bertrand-Robert
Franck Silvestre,fr FRA,DF,17,17,,3,"1,530",17.0,5,0,/en/players/8803631b/Franck-Silvestre,8803631b,Franck-Silvest
Sébastien Michalowski,fr FRA,"DF,MF",19,16,0,0,"1,400",15.6,2,1,/en/players/21920b62/Sebastien-Michalowski,21920b62,Sebastien-Michalowski
Cyril Ramond,fr FRA,DF,17,15,1,0,"1,355",15.1,2,0,/en/players/104a37a4/Cyril-Ramond,104a37a4,Cyril-Ramond
Serge Blanc,fr FRA,DF,16,15,0,0,"1,309",14.5,7,0,/en/players/49b8eeb5/Serge-Blanc,49b8eeb5,Serge-Blanc
Marc-Éric Gueï,ci CIV,FW,20,15,0,3,"1,307",14.5,2,1,/en/players/0ef93b51/Marc-Eric-Guei,0ef93b51,Marc-Eric-Guei
Geoffrey Doumeng,fr FRA,MF,18,15,2,2,"1,201",13.3,0,0,/en/players/e3ed8be7/Geoffrey-Doumeng,3ed8be7,Geoffrey-Doumeng
Víctor Bonilla,co COL,FW,14,12,3,0,984,10.9,2,0,/en/players/5e3bd07a/Victor-Bonilla,5e3bd07a,Victor-Boni
Mansour Assoumani,ml MLI,DF,15,11,0,1,"1,159",12.9,1,0,/en/players/ba962670/Mansour-Assoumani,ba962670,Mansour-Assoumani
Bill Tchato,cm CMR,DF,11,11,0,0,962,10.7,3,0,/en/players/71b0baa4/Bill-Tchato,71b0baa4,Bill-Tchato
Pierre Laigle,fr FRA,"DF,MF",18,10,0,0,914,10.2,1,0,/en/players/1f4e7f1b/Pierre-Laigle,1f4e7f1b,Pierre-Laig
Laurent Pionnier,fr FRA,GK,9,8,0,0,783,8.7,1,0,/en/players/05856228/Laurent-Pionnier,05856228,Laurent-Pionni
Thierry Gathuessi,cm CMR,"DF,MF",9,7,1,0,683,7.6,4,0,/en/players/eb6cf993/Thierry-Gathuessi,b6cf993,Thierry-Gathuessi
Julio Colombo,fr FRA,DF,7,6,0,0,516,5.7,2,0,/en/players/60f53530/Julio-Colombo,60f53530,Julio-Colombo
Pascal Fugier,fr FRA,DF,4,2,0,0,228,2.5,1,0,/en/players/3cd2e6ac/Pascal-Fugier,3cd2e6ac,Pascal-Fugi
Jody Viviani,fr FRA,GK,3,2,0,0,197,2.2,0,0,/en/players/7d74fc84/Jody-Viviani,7d74fc84,Jody-Viviani
Jean-Matthieu Descamps,fr FRA,FW,6,1,0,0,170,1.9,0,0,/en/players/37afc22b/Jean-Matthieu-Descamps,37afc22b,Jean-Matthieu-Descam
Rui Pataca,pt POR,FW,3,1,0,0,83,0.9,0,0,/en/players/2c69adae/Rui-Pataca,2c69adae,Rui-Patac
Mickaël Llorente,fr FRA,,2,1,0,0,76,0.8,1,0,/en/players/b465dc4a/Mickael-Llorente,b465dc4a,Mickael-Llorent
Abdoulaye Cissé,bf BFA,FW,6,0,0,1,67,0.7,0,0,/en/players/3b6d2558/Abdoulaye-Cisse,3b6d2558,Abdoulaye-Ci
Paulo Sérgio,pt POR,MF,1,0,0,0,20,0.2,0,0,/en/players/2d7b3b03/Paulo-Sergio,2d7b3b03,Paulo-Sergio
