2002-2003,Leganes
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Raúl Arribas,es ESP,GK,39,39,0,0,"3,459",38.4,1,0,/en/players/8de0ba1c/Raul-Arribas,8de0ba1c,Raul-Arrib
Pablo Villa,es ESP,FW,40,35,3,6,"3,131",34.8,5,0,/en/players/c6b66eea/Pablo-Villa,c6b66eea,Pablo-Vi
Abass Lawal,ng NGA,"FW,MF",36,34,7,6,"2,793",31.0,9,2,/en/players/dd53d426/Abass-Lawal,dd53d426,Abass-Law
Miguel Ángel,es ESP,FW,39,33,5,9,"2,691",29.9,7,0,/en/players/76f06f1f/Miguel-Angel,76f06f1f,Miguel-Ang
Óscar,es ESP,DF,32,32,2,0,"2,839",31.5,19,2,/en/players/b4786695/Oscar,b4786695,Osc
Joaquín Macanás,es ESP,DF,31,31,0,1,"2,701",30.0,13,1,/en/players/fe9e077f/Joaquin-Macanas,fe9e077f,Joaquin-Mac
Jon Ander Lambea,es ESP,DF,29,29,1,3,"2,580",28.7,14,1,/en/players/f370429e/Jon-Ander-Lambea,f370429e,Jon-Ander-Lamb
Gustavo de la Parra,es ESP,DF,32,28,0,0,"2,566",28.5,7,0,/en/players/ba328cca/Gustavo-de-la-Parra,ba328cca,Gustavo-de-la-P
Fede Bahón,es ESP,DF,28,27,0,2,"2,370",26.3,8,1,/en/players/b0ccfe54/Fede-Bahon,b0ccfe54,Fede-Baho
David Darmon,,,28,25,2,0,"2,320",25.8,5,1,No detected,,
Unai Emery,es ESP,MF,28,23,1,0,"1,970",21.9,3,1,/en/players/e530e0c0/Unai-Emery,530e0c0,Unai-Em
David Clotet,es ESP,DF,29,22,0,0,"2,061",22.9,11,0,/en/players/cd3a8fa3/David-Clotet,cd3a8fa3,David-Clotet
Federico Marin,,,18,16,2,2,"1,313",14.6,4,1,No detected,,
Sergio Gámiz,es ESP,MF,21,14,1,0,"1,193",13.3,5,1,/en/players/d15abcc9/Sergio-Gamiz,d15abcc9,Sergio-Gamiz
Juan Carlos Carcedo,es ESP,"FW,MF",15,12,0,0,"1,073",11.9,6,1,/en/players/3f698ebf/Juan-Carlos-Carcedo,3f698ebf,Juan-Carlos-Carcedo
Óscar Pulido,,MF,17,12,0,0,898,10.0,3,1,/en/players/7e01b9b3/Oscar-Pulido,7e01b9b3,Oscar-Pulido
Sívori,es ESP,"FW,MF",34,10,1,3,"1,304",14.5,4,0,/en/players/fed61bbe/Sivori,fed61bbe,Sivori
Juan Pardo,,,12,10,0,0,777,8.6,3,0,No detected,,
Pablo Calandria,ar ARG,FW,27,9,0,8,"1,005",11.2,1,0,/en/players/9c010ae8/Pablo-Calandria,9c010ae8,Pablo-Calandri
Juan Ramon,,,10,6,0,1,615,6.8,0,0,No detected,,
Miguel Falcón,es ESP,MF,9,6,1,1,514,5.7,4,0,/en/players/a955cfa6/Miguel-Falcon,955cfa6,Miguel-Falco
Salva,es ESP,DF,7,4,1,0,354,3.9,1,0,/en/players/dfbb5412/Salva,dfbb5412,Salv
Sergio Vera,,,4,3,0,0,321,3.6,0,0,No detected,,
Pierre Webó,cm CMR,FW,7,2,0,0,237,2.6,0,0,/en/players/3d6f05ea/Pierre-Webo,3d6f05ea,Pierre-Webo
Bejarano Luis,,,1,1,0,0,45,0.5,0,0,No detected,,
Gorka Pintado,es ESP,FW,12,0,0,0,251,2.8,2,1,/en/players/e98055de/Gorka-Pintado,98055de,Gorka-Pintado
﻿2003-2004,Leganes
