2002-2003,Strasbourg
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Danijel Ljuboja,rs SRB,FW,37,34,5,9,"2,890",32.1,7,0,/en/players/6352ab30/Danijel-Ljuboja,6352ab30,Danijel-Ljuboj
Corentin Martins,fr FRA,MF,36,34,2,8,"2,857",31.7,4,0,/en/players/d5341cb4/Corentin-Martins,d5341cb4,Corentin-Marti
Christian Bassila,fr FRA,"DF,MF",31,29,1,3,"2,485",27.6,12,1,/en/players/72365bf5/Christian-Bassila,72365bf5,Christian-Bassi
Pascal Camadini,fr FRA,MF,29,29,2,0,"2,453",27.3,6,0,/en/players/df2ca142/Pascal-Camadini,df2ca142,Pascal-Camadini
Yves Deroff,fr FRA,DF,31,28,1,1,"2,536",28.2,5,0,/en/players/47187985/Yves-Deroff,47187985,Yves-Deroff
Fabrice Ehret,fr FRA,"DF,MF",28,27,2,2,"2,362",26.2,2,0,/en/players/f143b126/Fabrice-Ehret,f143b126,Fabrice-Ehret
Vincent Fernandez,fr FRA,GK,26,26,0,0,"2,340",26.0,1,0,/en/players/164fa7f2/Vincent-Fernandez,164fa7f2,Vincent-Fernandez
Valérien Ismaël,fr FRA,DF,26,26,1,1,"2,340",26.0,5,0,/en/players/a3d06a0f/Valerien-Ismael,3d06a0f,Valerien-Ism
Habib Beye,sn SEN,DF,26,26,0,1,"2,337",26.0,6,0,/en/players/459b0b19/Habib-Beye,459b0b19,Habib-B
Jean-Christophe Devaux,fr FRA,DF,26,26,0,0,"2,276",25.3,7,0,/en/players/f41feff0/Jean-Christophe-Devaux,f41feff0,Jean-Christophe-Devaux
Ulrich Le Pen,fr FRA,MF,25,19,2,3,"1,621",18.0,1,0,/en/players/db85a332/Ulrich-Le-Pen,db85a332,Ulrich-Le-P
Yannick Fischer,fr FRA,DF,26,18,0,1,"1,633",18.1,5,0,/en/players/336a8eaa/Yannick-Fischer,336a8eaa,Yannick-Fisch
Václav Drobný,cz CZE,DF,17,17,1,0,"1,530",17.0,1,0,/en/players/be24849b/Vaclav-Drobny,be24849b,Vaclav-Drob
Pena,br BRA,FW,17,13,1,1,"1,179",13.1,5,0,/en/players/58ad4fb3/Pena,58ad4fb3,P
Guillaume Lacour,fr FRA,MF,21,12,3,0,"1,205",13.4,1,0,/en/players/53660034/Guillaume-Lacour,53660034,Guillaume-Lacou
Teddy Bertin,fr FRA,DF,12,12,0,2,"1,072",11.9,1,1,/en/players/ccb21cf3/Teddy-Bertin,ccb21cf3,Teddy-Berti
Nicolas Bonis,fr FRA,GK,9,9,0,0,810,9.0,0,0,/en/players/3cb96ab0/Nicolas-Bonis,3cb96ab0,Nicolas-Boni
Pierre Njanka,cm CMR,DF,9,9,0,0,753,8.4,1,0,/en/players/ece816d6/Pierre-Njanka,ce816d6,Pierre-Njank
Mamadou Bagayoko,ml MLI,FW,17,4,0,2,536,6.0,0,0,/en/players/dc579188/Mamadou-Bagayoko,dc579188,Mamadou-Bagayoko
Pierre Laurent,fr FRA,FW,17,3,0,3,419,4.7,2,0,/en/players/908330e0/Pierre-Laurent,908330e0,Pierre-Laurent
David Kobylík,cz CZE,MF,13,3,2,0,312,3.5,0,0,/en/players/56dad218/David-Kobylik,56dad218,David-Kobylik
Christophe Eggimann,fr FRA,GK,3,3,0,0,270,3.0,0,0,/en/players/fa872234/Christophe-Eggimann,fa872234,Christophe-Eggim
Pascal Johansen,fr FRA,MF,3,3,,0,270,3.0,0,0,/en/players/29d45bd9/Pascal-Johansen,29d45bd9,Pascal-Joh
Jacques Momha,cm CMR,DF,3,2,0,0,199,2.2,1,0,/en/players/11858e47/Jacques-Momha,11858e47,Jacques-Momh
Claude Fichaux,fr FRA,MF,2,2,0,0,180,2.0,0,0,/en/players/5dbebae3/Claude-Fichaux,5dbebae3,Claude-Fichaux
Éric Mouloungui,ga GAB,"FW,MF",10,1,2,0,263,2.9,2,0,/en/players/739f184a/Eric-Mouloungui,739f184a,Eric-Mouloungui
Fabrice Viau,fr FRA,MF,2,1,0,0,105,1.2,0,0,/en/players/c33755aa/Fabrice-Viau,c33755aa,Fabrice-Viau
Nordine Sam,dz ALG,DF,1,1,0,0,90,1.0,0,0,/en/players/ac498c09/Nordine-Sam,c498c09,Nordine-Sam
Yannick Kamanan,fr FRA,FW,3,1,0,0,71,0.8,0,0,/en/players/f1ff6893/Yannick-Kamanan,f1ff6893,Yannick-Kam
Stéphane Roda,fr FRA,"FW,MF",8,0,0,0,114,1.3,0,0,/en/players/dc078a3f/Stephane-Roda,dc078a3f,Stephane-Rod
Cédric Moukouri,fr FRA,FW,2,0,0,0,24,0.3,0,0,/en/players/86cc4b23/Cedric-Moukouri,86cc4b23,Cedric-Moukouri
Nicolas Loison,fr FRA,DF,1,0,,0,4,0.0,0,0,/en/players/062802a5/Nicolas-Loison,062802a5,Nicolas-Loiso
