2002-2003,Huddersfield-Town
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Adie Moses,eng ENG,DF,40,40,0,1,"3,552",39.5,7,0,/en/players/97d3ebea/Adie-Moses,97d3ebea,Adie-Mo
Kevin Sharp,eng ENG,DF,39,38,1,0,"3,365",37.4,9,1,/en/players/ab94537e/Kevin-Sharp,b94537e,Kevin-Sh
Jon Stead,eng ENG,FW,42,38,0,6,"2,565",28.5,8,0,/en/players/aba66ab7/Jon-Stead,ba66ab7,Jon-Stead
Nat Brown,eng ENG,DF,38,36,1,0,"3,160",35.1,4,0,/en/players/078a5f15/Nat-Brown,078a5f15,Nat-Brow
Martin Smith,eng ENG,"FW,MF",38,35,4,17,"3,135",34.8,5,0,/en/players/408476a3/Martin-Smith,408476a3,Martin-Smith
Chris Holland,eng ENG,MF,34,33,2,0,"2,844",31.6,4,0,/en/players/7a7e16af/Chris-Holland,7a7e16af,Chris-Holland
Andy Booth,eng ENG,FW,33,32,4,6,"2,831",31.5,2,0,/en/players/bdf267e7/Andy-Booth,bdf267e7,Andy-Booth
Scott Bevan,eng ENG,GK,30,30,0,0,"2,624",29.2,0,1,/en/players/71779ca3/Scott-Bevan,71779ca3,Scott-Bev
Kenny Irons,eng ENG,MF,35,29,0,1,"2,335",25.9,3,1,/en/players/15b54aa7/Kenny-Irons,15b54aa7,Kenny-Iro
Dwayne Mattis,ie IRL,MF,33,27,0,1,"2,483",27.6,2,0,/en/players/c3002bed/Dwayne-Mattis,c3002bed,Dwayne-Matti
Steve Jenkins,wls WAL,DF,26,26,1,0,"2,198",24.4,3,0,/en/players/64290329/Steve-Jenkins,64290329,Steve-Jenki
John Thorrington,us USA,MF,31,26,2,1,"1,609",17.9,1,0,/en/players/3caff79a/John-Thorrington,3caff79a,John-Thorringto
Danny Schofield,eng ENG,"FW,MF",30,25,2,2,"2,304",25.6,6,1,/en/players/c266a6ce/Danny-Schofield,c266a6ce,Danny-Schofield
Eddie Youds,eng ENG,DF,25,25,0,0,"2,177",24.2,4,0,/en/players/869d6ad3/Eddie-Youds,869d6ad3,Eddie-Youd
Jon Worthington,eng ENG,MF,22,20,0,0,900,10.0,4,0,/en/players/2418fdcc/Jon-Worthington,2418fdcc,Jon-Worthingto
Phil Senior,eng ENG,GK,18,16,0,0,"1,516",16.8,0,0,/en/players/f1e13ac8/Phil-Senior,f1e13ac8,Phil-Senio
Thomas Heary,ie IRL,DF,20,14,0,0,"1,443",16.0,2,1,/en/players/12e1666e/Thomas-Heary,12e1666e,Thomas-H
Simon Baldry,eng ENG,MF,22,14,1,2,"1,291",14.3,3,0,/en/players/9c50bc81/Simon-Baldry,9c50bc81,Simon-Bald
Paul Scott,eng ENG,DF,13,12,0,0,368,4.1,0,0,/en/players/87b97cee/Paul-Scott,87b97cee,Paul-Scott
Jason Gavin,ie IRL,DF,10,10,0,1,900,10.0,0,0,/en/players/692450a7/Jason-Gavin,692450a7,Jason-Gavi
Scott McDonald,au AUS,"FW,MF",13,7,0,1,601,6.7,0,0,/en/players/c770acfc/Scott-McDonald,c770acfc,Scott-McDonald
Kevin Gallacher,sct SCO,"FW,MF",7,5,0,0,393,4.4,0,0,/en/players/dc257810/Kevin-Gallacher,dc257810,Kevin-Gallach
Lee Ashcroft,eng ENG,"FW,MF",4,4,0,0,258,2.9,0,0,/en/players/e9c81190/Lee-Ashcroft,9c81190,Lee-Ashcroft
Nathan Clarke,eng ENG,"DF,MF",3,2,0,0,225,2.5,0,0,/en/players/3a8ce088/Nathan-Clarke,3a8ce088,Nathan-Clark
Jon Dyson,,DF,3,2,0,0,189,2.1,0,0,/en/players/a905980f/Jon-Dyson,905980f,Jon-Dyso
Paul Macari,eng ENG,FW,5,0,0,0,70,0.8,0,0,/en/players/fea7dbbe/Paul-Macari,fea7dbbe,Paul-Macari
Gianfranco Labarthe,pe PER,FW,3,0,0,0,29,0.3,0,0,/en/players/ed169620/Gianfranco-Labarthe,d169620,Gianfranco-Labarth
John McCombe,eng ENG,DF,1,0,0,0,7,0.1,0,0,/en/players/e08a32db/John-McCombe,08a32db,John-McComb
David Mirfin,eng ENG,DF,1,0,0,0,1,0.0,0,0,/en/players/903a011a/David-Mirfin,903a011a,David-Mirfi
